PCo1,PCo2,P.copri
0.127729872,-0.03603966,0
0.002513679,0.154163767,0.02915
0.098419224,-0.124342488,0.0031
0.027489137,-0.202446678,0.00353
0.009688382,-0.055624176,7.04953
-0.231255588,-0.066075725,19.4975
0.119149204,-0.032028563,0
0.072056717,0.19403163,0
0.065023232,-0.190774836,0
-0.063313645,-0.008900023,0.02782
-0.027558505,-0.085423517,7.50188
0.07568209,-0.047874727,0.00532
0.1643317,-0.100136194,0
0.081651868,-0.040731829,0.0539
0.119824485,-0.187445051,0
0.121406882,-0.150558617,0
-0.025390115,-0.009069962,5.5564
-0.166748285,-0.127983722,22.79411
0.085779336,-0.144243309,0.00041
0.118904563,-0.198165178,0.01619
0.051575786,-0.028617826,0.01064
0.015792054,0.129389966,0.01452
0.172926013,0.028156305,0.00254
0.1421444,-0.108785271,0
0.136464498,0.114467908,0.00587
0.004845153,-0.125635784,2.66249
0.151465327,-0.141763507,0.02695
0.145277355,0.112507426,0
-0.116478385,-0.001018867,12.31021
0.086510364,0.124663278,0.116
0.132198237,0.017845998,0.00511
0.119809137,-0.170148582,0.00746
0.09865774,-0.000982525,0
0.102981547,0.03932537,0.00823
-0.278645409,-0.134801926,29.01353
-0.375426634,-0.139626353,44.24904
-0.155911592,0.000475644,15.40612
0.023622756,-0.015667932,5.63401
0.146036614,-0.21499435,0.00797
0.065305747,0.122530833,0.00919
-0.556133231,-0.085856896,68.95281
0.123956101,0.010001772,0
0.097984767,0.044593385,0.01943
0.035436221,-0.182507607,0.05366
0.156335633,-0.153609144,0.02563
0.131321225,0.061182219,0
-0.20797884,-0.200675348,21.06717
0.059145316,-0.157507728,0
0.077417771,-0.103456899,0
0.016907587,0.16709668,2.77795
0.134249275,0.035345779,0.0136
0.056811008,-0.073364873,0.00914
-0.044623872,0.064728909,6.83064
0.028694265,-0.227631,7.55688
-0.330697462,-0.135048011,25.70011
-0.387914105,-0.135640615,45.15453
-0.40817253,-0.053414911,41.35686
0.091213001,0.072571014,0.00715
0.169125681,-0.117117423,0.00381
0.005800192,0.154682286,1.84731
0.093276243,-0.127488414,0.00728
-0.177441797,0.231779194,12.0811
0.122081115,-0.034779585,0
0.079862586,0.173405633,0
0.000946485,-0.049700426,0.00745
-0.46937312,-0.015608147,50.12641
0.135664428,-0.058079275,0.01232
0.130396382,0.035853615,0.0057
0.097917882,-0.207210315,0.00178
0.006916665,0.181729601,0.00205
0.09543344,-0.192202408,0.01761
0.141374996,-0.083090109,0
-0.097701124,-0.294659251,13.10543
0.126810693,-0.021541541,0
0.098868319,-0.080036571,0
0.098325775,0.051271007,0.03865
0.053448078,0.020556119,0
0.094678335,-0.203299186,0.02345
0.07016985,0.269653651,0
-0.309663824,0.076290132,26.00476
0.128213904,-0.03527215,0.00283
0.126279044,0.008553216,0.00754
0.122300128,0.067142404,0.54795
0.051975301,-0.295521672,0
0.028464466,-0.108208255,0
0.023333926,0.189814089,0
0.062064946,-0.200057364,0.01243
-0.117288797,-0.00466352,14.53618
0.125567485,0.12987128,0.00089
0.124406044,-0.147484976,0.00701
-0.059482948,0.330105766,0.76304
0.031234713,0.074617733,0
0.10130962,-0.137575886,0.03869
-0.408443039,-0.158570854,43.06532
0.066447487,-0.024613131,3.1635
0.045165379,0.126885019,0
0.079398641,-0.128164961,0
0.114655748,0.099575753,0.01304
0.117994927,-0.104694306,0
0.117414463,-0.075049858,0.012
-0.298567128,-0.14965509,37.0004
-0.006070835,-0.216457851,0.0011
-0.101238484,-0.0981804,14.24477
0.020634186,0.157609994,0.13493
-0.197586322,0.332034089,10.75387
-0.306383914,0.288328632,23.12882
0.117828003,0.154793225,0.06036
-0.082195699,0.104003018,9.85373
0.012196569,0.254826009,2.64414
0.073374422,0.109964184,0.00728
0.125531322,0.01503311,0.02086
0.053326596,0.211854144,0.05012
0.080140226,0.234251523,0.01983
-0.090541349,-0.02591405,15.19284
0.143529273,-0.051089839,0
0.103048368,-0.108710026,0.01718
-0.370687217,0.141497378,29.5082
-0.213793664,0.331553266,12.30195
-0.225446046,-0.091749687,25.85581
-0.364026479,-0.222106502,39.17725
-0.611331463,-0.114797167,72.66252
0.153385187,0.048187313,0.06829
0.072282662,0.133373289,0.01873
0.085238325,0.046432575,0.09255
-0.1125068,-0.108138851,16.25075
-0.042083732,0.324350829,0.22583
-0.343485675,0.153968738,19.1355
0.089586509,-0.013521272,0.00166
0.076918373,0.074644387,0.00241
0.014268685,0.203048793,0.10133
-0.048706815,0.085174955,11.89415
0.058871895,0.206919273,0.04719
0.104931053,0.207689662,0.00438
0.151256897,-0.090256849,0
0.095370206,-0.1637048,0.00083
0.108182335,-0.065320939,0.00285
0.13545554,-0.021433319,0.0615
0.157802883,-0.052297451,0
0.078804077,-0.144668875,0.002
0.146059396,-0.01284795,0.01311
0.073770706,0.214519484,0.03159
0.078504278,-0.013389347,0.02353
0.062702685,0.054053776,0
0.014843838,-0.039282024,3.47868
0.110535129,-0.013815408,0
0.04166336,-0.13197646,0
0.109770064,-0.171545295,0.00303
-0.025921708,0.056007566,8.0555
0.052791644,0.01015291,0.00419
0.105079288,-0.095571119,0.02219
0.071884371,-0.081948524,0
0.127167997,-0.231651696,0.00112
-0.101152866,0.009997356,11.9636
-0.061999646,0.0454844,2.34803
-0.291752262,0.059047323,29.53758
0.001186017,-0.078733668,0
0.132513043,-0.182105065,0.0036
0.130357402,-0.147404646,0.00193
0.120449238,-0.111990769,0
-0.035782472,0.167209639,0.08208
0.00360716,0.221506616,0.10602
-0.083271676,-0.039016591,0.02174
0.100103358,0.148675599,0.01668
0.11218352,0.096982953,0.00557
0.139487343,-0.104838281,0.00461
-0.339995073,-0.203621638,41.67639
-0.050294837,0.15502611,5.41806
0.148098367,-0.11473724,0.01217
0.005655617,0.020080441,0.36172
-0.397331067,-0.188940781,37.43586
0.089812742,-0.031513772,0.10093
-0.083532863,-0.020250079,8.00272
0.121393538,-0.014307051,0.01045
0.139484281,-0.069794325,0.00581
0.024111423,-0.111291203,0
-0.149766732,0.072954793,15.26665
0.105979644,-0.222829758,0
0.130390747,-0.2034458,0.03645
0.131827996,-0.246780984,0.00663
0.12675878,-0.145969339,0
0.090979332,-0.017749347,0
-0.342775992,-0.135136275,37.97116
-0.62566688,-0.036210165,70.05351
0.063216982,0.019592389,0.00405
0.105523216,-0.054450146,0.12098
-0.346357401,-0.124873359,42.21718
0.167587047,-0.137736114,0.00897
0.06844406,-0.088562052,3.3902
0.089244913,-0.231751913,0.0013
0.106327829,0.0716853,0.00893
0.108675449,0.034693572,0.12295
0.100773123,0.135037363,0.02075
0.07495368,0.053778062,0.01664
0.031358119,0.004615805,2.1751
0.118112664,0.006092796,0.01026
0.012105535,0.199433707,0.01414
0.19436289,-0.255514779,0.00297
0.015508285,0.009373393,0.03772
0.150564867,-0.069993352,0.00626
0.068019496,-0.105466763,0.00618
0.049515452,0.163908725,0.0112
0.093042364,0.077273089,0.01403
-0.146806937,0.023235515,16.54642
-0.559794952,-0.129342494,65.61773
0.153756798,-0.051767966,0
0.079724707,-0.178004595,0.00165
0.127266505,-0.034807065,0.00686
0.162348355,-0.060886377,0
0.151351002,-0.156638293,0
-0.451473953,-0.088110931,55.37459
-0.244523735,0.014992078,25.11629
0.095226836,0.111755128,0.04087
0.084021808,-0.069432712,0.0084
0.13356056,-0.132192235,0.0089
0.12138247,0.009031159,0.25965
0.038819939,-0.159276395,0.01826
-0.318250283,-0.108940162,30.94517
0.099672274,-0.05705477,0.00695
0.009572021,-0.018324669,0.00977
0.145242184,-0.121839344,0.06828
-0.023397341,0.083341308,6.04169
-0.511970664,-0.146706282,57.82533
-0.160072679,-0.014367741,20.38255
0.133755105,-0.11435812,0.00667
0.103977221,-0.194668656,0
0.016025245,0.176024841,2.58642
0.02524175,-0.115585167,7.06358
0.092021373,-0.262256518,0
0.04928921,0.043822336,0.00236
-0.024666561,0.041575126,4.03665
0.14595823,-0.171715863,0.00614
-0.019656106,0.030446904,0.00436
-0.121040636,0.10677497,13.5334
0.065592195,-0.2365045,0.01604
0.170730416,-0.10192113,0.00095
0.007670557,0.133217001,0.01805
-0.003355456,0.064636434,3.13006
0.155643553,0.026474043,0
0.116829058,-0.150704786,0.0388
0.097821532,0.081939892,0
0.123398541,-0.120119415,2.03285
0.109902007,0.020746512,0.11974
0.113207822,-0.156640497,0.01404
0.101506525,-0.227942852,0.00337
0.156808692,-0.200501429,0
0.079439358,-0.124452552,0.01442
-0.06620411,0.188494837,9.04162
0.077610419,0.15171156,0
0.101460731,-0.150475737,0
0.10268425,0.056291773,0
0.073198215,-0.041388702,3.79732
0.073655354,-0.005264585,0
0.129353742,-0.088857146,0.00322
0.124133792,-0.114027228,0.00674
-0.099088584,0.219990099,7.89292
0.121864639,-0.082086232,0
-0.020336331,-0.051932758,0.02985
0.083735794,-0.147531277,0.06006
0.041403977,0.274042698,0.02036
0.108023934,0.024508402,0
-0.290315094,-0.12078998,27.90039
0.100715553,0.020103816,0.00347
0.118104905,-0.148996342,0.00643
0.148743838,-0.100638655,0
-0.069774687,0.042333866,10.54928
0.144707826,-0.069409771,0.0055
0.149087966,-0.16998865,0.02617
0.029428037,0.157910261,3.87854
-0.481952664,-0.052080565,39.26997
-0.587755869,-0.137169566,78.61822
0.018425432,0.132276778,0.02089
0.0188002,-0.014688786,0.00522
-0.18353575,0.128681935,16.53525
0.002433696,0.062586307,2.51745
0.02893925,0.233465231,0
0.143310626,0.014379075,0.0149
0.114027513,-0.124524211,0.00936
-0.2782143,-0.074474421,32.17032
0.012670269,0.030449353,0.00957
0.029677601,0.031261842,4.03012
0.068237509,0.08878661,0.96161
0.059601143,0.028091469,3.63526
0.064854984,0.268974193,0.15164
-0.601894684,0.026723247,64.99796
-0.005875982,-0.10212733,3.88251
0.105773213,-0.086621037,0.02666
0.106614134,0.056179568,0
-0.416814254,-0.026270492,41.51926
-0.105730292,-0.033399993,14.55698
0.102261994,0.08400709,0.03401
0.019485206,-0.163883474,0
0.036781747,-0.145113182,0.01629
0.102615873,0.004753555,0.00853
0.124089115,0.018712612,0.0015
-0.163856603,-0.077815663,19.43075
0.175629569,-0.200885572,0.00919
0.180290453,-0.10682572,0.00584
-0.318623204,-0.020378352,22.79124
0.08798303,0.100489316,0.01352
0.022170555,0.093467847,0.00071
-0.112761383,0.061240995,12.95395
0.066250455,0.021839171,0
0.036722642,0.093889395,0.39873
0.025431007,-0.067325479,0.0027
0.112050863,0.03715758,0.00466
-0.514471406,-0.13316523,68.63584
-0.002465062,-0.003580243,0.01115
0.125251404,-0.012984708,0.02332
0.109499551,0.14526058,0
0.090914006,0.102600627,0.02364
0.095691439,0.020043811,0
-0.118087078,-0.186455033,18.14721
0.121296721,0.118275008,0
0.100809824,0.027168998,0.00329
-0.452185022,0.064977973,33.87744
0.029207313,0.144172128,0.02553
0.144226079,-0.097431783,0.00032
0.181339484,-0.156975727,0
0.186372672,-0.09560029,0
0.021484564,0.074503529,4.64908
0.028909596,0.08753684,0.82584
0.033173156,-0.053607594,0.01359
0.105352315,0.049687947,0
-0.042494492,-0.095554744,6.43012
0.102909698,-0.068169163,0
0.03564276,0.08048411,2.38442
0.107819506,-0.074722252,0
-0.293927861,0.118913724,22.09386
-0.021099801,0.129339649,0.00846
0.169415332,-0.059486189,0
0.020819348,-0.021783858,0.0127
-0.190666454,0.032747914,18.86625
0.031004736,0.024432821,0
0.171393032,-0.210111889,0.01862
0.044943351,0.065028029,0.01504
0.128983399,0.012430717,0.01286
0.10426464,-0.086979468,0.00599
0.180424004,-0.131357979,0.00974
0.08245958,0.016482064,0.0086
-0.098865667,0.191229071,8.3523
0.039505738,-0.162826664,0
0.103151717,-0.057535952,0.01262
0.163728939,-0.044797897,0.03487
0.099587828,-0.061613154,0.0043
0.193486457,-0.160187133,0.03916
0.035128252,-0.003007659,2.54042
0.084874551,-0.050951845,0.0066
-0.31514499,-0.090100216,29.93555
0.098992336,0.01763588,0
0.05753693,-0.035185351,0.00549
0.173054302,-0.15844326,0
0.093390002,-0.046465636,0
-0.242440702,-0.046878856,28.99988
-0.047244513,-0.041032924,0
0.131118734,-0.15603008,0
-0.210075718,-0.179042085,24.3267
-0.654770178,-0.148801283,68.55916
0.086975242,-0.114870018,0
0.137740809,-0.054017054,0
0.014268293,-0.020538127,6.41436
0.122549081,-0.251999907,0.00331
0.117793966,-0.038551132,0.07106
0.051850485,0.215750758,0.01356
0.195051021,-0.200987407,0.00695
0.01388368,0.233999303,0.20463
0.152634015,-0.01220382,0.18919
0.071304999,0.162507009,0.02058
0.073310411,-0.022230758,0.57976
0.132027641,0.00998148,0.02424
0.066977685,0.181667358,2.42546
0.080777854,0.156539489,0.0029
0.11595292,-0.005531654,0
-0.021824649,-0.070263679,6.00914
0.14028565,-0.03406924,0
-0.043140002,-0.032669727,3.00999
0.086463879,0.110153978,0.00391
-0.455370233,-0.016545212,43.71013
-0.385229509,-0.202821681,48.25791
0.115026063,0.201737195,0.01043
0.062646057,-0.145780224,0
0.15597577,-0.094437667,0.02824
0.057218694,-0.204738794,0
0.1465651,-0.182984558,0
0.112567443,0.196769566,0.00362
0.036501482,-0.087138449,6.53574
0.024779209,0.044627418,4.71092
0.031276109,-0.134444844,0
0.062495116,0.203810897,0.00808
0.12335772,0.193772175,0
-0.0109765,0.286201149,0.24653
0.122520906,-0.14232024,0
0.026747074,0.4216453,0.01788
-0.249098764,0.042388455,17.75163
0.157398716,-0.109187174,0.03568
-0.092222901,-0.050542337,0.00043
0.120966303,0.007087607,0.2696
-0.011543576,0.013761173,5.68139
0.089585629,0.125646905,0.05665
-0.13197879,0.063851869,10.72351
0.06753905,0.047628432,0.00749
0.072077908,-0.027850973,0
-0.061761702,0.122424099,7.11261
0.162642637,-0.058676332,0
0.096226129,-0.238363776,0.02442
-0.015947151,0.103574511,5.03044
0.024481558,-0.063828045,9.2048
0.009567167,0.358354232,1.22693
-0.264748465,-0.047655677,24.74223
-0.034347391,0.108503088,0
0.11737467,0.039331486,0.0056
-0.246847397,-0.108653448,31.62618
0.166567928,-0.121563183,0
-0.557107789,0.013571037,63.4895
0.125946049,-0.204806237,0
0.145282695,-0.077189175,0.10468
0.139269506,-0.204559014,0.08707
-0.570948927,-0.10519437,75.55768
0.025598085,0.027341867,0.00937
-0.009441325,-0.136289393,0.00729
0.182894176,-0.227991249,0.01492
0.105571627,-0.024911672,0.01322
-0.121862043,-0.069261063,11.49092
0.095881233,-0.221690503,0.01276
0.077894668,0.038970607,0.26039
0.16485959,-0.116333854,0.01154
0.152783614,-0.052683742,0
0.139447875,0.023679685,0.07829
0.088231549,-0.046915704,0.08267
0.06022582,0.054639062,0
-0.280925469,0.024197408,26.51079
0.018386907,-0.010649985,0.01625
-0.09293377,0.045502156,11.04469
-0.365140834,-0.194177463,41.89297
0.128424376,-0.01443293,0.03459
0.077929025,0.167347478,0.04399
0.046980044,0.127933078,0.19806
0.083840183,-0.142584063,0.00351
0.138253049,-0.002357963,0.0059
0.00447588,0.047572063,2.1731
0.056453112,-0.007784065,0.01918
-0.478562946,-0.129592358,47.75107
0.09180367,-0.182790306,0.02492
0.099892589,0.01035047,0.16196
-0.015116307,0.011502651,7.20332
0.00166761,0.254266797,0.11798
0.201262815,-0.269544555,0.00602
0.124442189,-0.091014429,0.10752
0.132873684,0.136753139,0
0.017554727,0.148959863,0.00918
0.051175017,0.13896925,0.03153
0.037619783,0.015863644,3.18114
-0.000293223,0.368872338,1.85616
0.099905371,0.091243197,0.07929
0.086448931,0.041485619,0.88163
0.073884099,0.114017476,0.02646
-0.028144259,0.053463664,0.00765
0.026917677,-0.038999028,0.02836
0.042761621,-0.132058028,0.2716
0.163741749,-0.196033338,0.00277
0.113353192,0.029259568,0.02208
0.137676172,0.056087552,0.01655
0.141671152,-0.062826495,0.0452
0.125569806,-0.176097991,0.02028
0.150548059,-0.100977033,0.01184
-0.239157183,0.12613759,21.72682
0.095642169,0.119330844,0.00403
0.045030367,0.160481881,0.027
0.060780383,0.212113267,0.02602
0.017443478,0.130270303,2.24579
0.102070004,-0.065077866,0.00201
0.078593087,-0.250947535,0.00252
0.024037561,0.10918853,0
0.051046277,0.154535371,0.01631
0.10074731,-0.183814532,1.38728
-0.287937457,-0.196624752,27.75157
0.001013936,0.187082808,0.03546
-0.410181141,-0.196004341,49.83637
0.106074091,-0.180785649,0.01274
0.054977621,-0.022090891,0.06037
0.036074291,0.106123888,0
0.119601187,-0.159212802,0.01631
0.055354256,0.161907792,2.59956
-0.029125208,-0.064269531,0.04706
-0.037183183,-0.129032758,8.60759
-0.273225874,0.138757199,21.14802
0.073102652,0.180518516,0.03691
0.080809897,-0.062709378,0.03395
0.135584778,-0.077433152,0.03952
0.002760223,-0.071736152,5.8573
0.109803519,-0.099557452,0.02343
-0.215641668,0.116079159,12.72633
0.154386831,-0.114912413,0.01552
0.090554503,0.082251666,1.64585
-0.00895669,0.076521628,7.70649
-0.607236904,-0.111677567,69.57024
0.051697726,-0.052545502,0
0.035591718,-0.135611318,3.00512
0.019868773,-0.038004938,0.01149
-0.112022696,0.12834629,10.77024
-0.629878865,-0.125085593,71.23661
0.074652491,0.033270959,0
0.132664679,0.081452636,0.00704
0.102646687,-0.118117992,0.00138
0.145748776,-0.029948561,0.0033
0.134199101,-0.147875103,0.05412
0.06971047,0.028792492,0.01402
0.143159456,-0.147189813,0.0175
0.085382236,0.101441057,0.12195
-0.454413082,-0.083351224,55.25718
-0.464026301,-0.150297315,43.14639
0.072585041,-0.154290277,0.03747
0.084425853,-0.187468195,0.0114
-0.04157288,-0.139982589,0.11368
0.133150586,-0.304624815,0.00518
-0.19777249,-0.188506495,27.15353
0.112907135,0.002109676,0.19334
0.141961077,-0.18950504,0
0.050794897,0.067883714,0.18974
-0.330853037,0.08483001,28.58685
-0.007111195,0.244184834,1.63549
0.177538242,-0.070619469,0.04472
0.082258734,0.18713673,0.08565
0.124831322,-0.053494202,0.01343
0.004673195,0.219842441,3.89064
0.007103214,0.268394557,3.27735
0.055240126,-0.022167704,0
0.085561016,0.067694388,0.6546
0.131537271,-0.034834097,0.07817
-0.528890274,-0.17904428,58.65184
0.029448402,-0.163272669,0.01747
0.078415972,0.189837611,0
0.097891386,-0.242820402,0.06956
0.123778771,-0.006104999,0.04925
0.069117827,0.091004673,0.0134
0.077010094,-0.093152072,0.02277
-0.094136079,-0.114320819,14.388
-0.085440075,0.363723724,2.91247
-0.248352554,-0.052045199,24.58147
0.04876807,0.213103336,1.75818
-0.240150968,0.175792246,22.25499
0.044070583,0.320764869,0.71432
0.130168275,-0.213310358,0.03506
0.1557386,-0.158124679,0.00173
0.099733338,0.045585223,0.01988
-0.256037998,-0.090676315,27.10475
-0.120847266,0.096552264,6.41315
0.125900636,-0.078434889,0.00536
-0.161540994,0.007949936,13.06175
0.125987066,0.033055067,0.03257
0.10796168,0.215486946,0.00524
-0.458061141,0.084868557,39.14164
0.096455241,0.18098405,0.03435
0.104746467,0.132235078,0.03099
0.107629555,-0.086312422,0.00692
0.028728807,0.054137448,0
0.151519358,-0.036504187,0.02838
-0.271007747,-0.076936506,20.6844
0.127381811,0.085201087,0
0.121164251,0.033425127,0
0.135221425,-0.241092896,0.00578
0.015536703,0.055900214,4.37387
0.09011216,0.082721243,0.00359
-0.004956277,0.014888168,0
0.10277482,-0.204637379,0
0.058321932,0.192366705,0.03517
0.029536441,0.282145939,0.00836
0.103277404,0.016342895,0
0.082487163,0.05365382,0.01983
-0.455332595,-0.045119891,52.00292
0.073343764,0.283302025,0.07365
-0.009767833,0.025886795,6.43801
0.087084071,-0.030566353,0
0.06706455,-0.2275819,0.01373
0.136837625,-0.119495849,0.00732
0.047436815,0.030163363,2.87546
