BC_Spec,BC_PWY,BC_VF,BC_CARD,RELATIONSHIP.0
0.825537267,0.224489751,0.899910851,0.658320224,RND.PAIR
0.660297143,0.144442578,0.969104067,0.542309325,1stDEG.SEP
0.53970494,0.14010782,0.438310299,0.594215776,1stDEG.SEP
0.6413846,0.150877801,0.695822257,0.431608075,RND.PAIR
0.392337389,0.197161938,0.819589849,0.578184475,RND.PAIR
0.588561258,0.135021615,0.899657833,0.411893929,RND.PAIR
0.65024218,0.184494122,0.987763578,0.634829713,RND.PAIR
0.484157677,0.137501557,0.978369693,0.610277614,RND.PAIR
0.93949818,0.242038392,1,0.503553516,RND.PAIR
0.826571463,0.232145467,0.927121929,0.887005091,RND.PAIR
0.887789821,0.278879679,1,0.854336292,RND.PAIR
0.626931319,0.152263311,0.847817468,0.922848584,RND.PAIR
0.642340673,0.193383181,0.973337686,0.760528678,RND.PAIR
0.628865908,0.173045494,0.67988829,0.627584478,RND.PAIR
0.87657726,0.337998351,0.912666893,0.746607542,RND.PAIR
0.556085454,0.162457238,0.55168167,0.625696154,1stDEG.SEP
0.490197077,0.170705748,0.668637042,0.550597064,1stDEG.COH
0.783642437,0.321304767,0.949187701,0.898905669,1stDEG.COH
0.412661877,0.124807473,0.996863493,0.640703876,RND.PAIR
0.773762268,0.289294367,0.676111221,0.732847707,RND.PAIR
0.344201202,0.148601855,0.371226056,0.581746064,1stDEG.COH
0.374754102,0.180225582,0.633453397,0.667931782,1stDEG.COH
0.732691935,0.307226364,0.96082853,0.70771193,1stDEG.SEP
0.689637137,0.225251111,0.842967578,0.325863363,RND.PAIR
0.878320113,0.348257157,0.986581965,0.968202572,RND.PAIR
0.925426861,0.379432636,0.949433694,0.865758696,RND.PAIR
0.528455304,0.208445102,0.968414435,0.84440709,RND.PAIR
0.520464771,0.128963175,0.850893047,0.717891126,RND.PAIR
0.678568573,0.155120063,0.858791466,0.60560647,1stDEG.SEP
0.564608303,0.194467352,0.926314032,0.504094718,1stDEG.SEP
0.826651142,0.193225116,0.998632803,0.593483534,RND.PAIR
0.684416112,0.177110912,0.674199467,0.458820347,RND.PAIR
0.719723174,0.188043112,0.904376448,0.665855812,RND.PAIR
0.599703686,0.159820045,0.75205278,0.587971828,1stDEG.SEP
0.712516561,0.143935288,0.846929324,0.711632827,1stDEG.SEP
0.524137572,0.223842883,0.959651283,0.838169761,RND.PAIR
0.692396433,0.167360842,0.827651923,0.561644827,RND.PAIR
0.595183447,0.161895243,0.851473153,0.445755107,1stDEG.COH
0.486174072,0.158472082,0.938679288,0.538840442,RND.PAIR
0.65237107,0.130496555,0.92532115,1,1stDEG.SEP
0.802981859,0.237837644,0.837956179,0.755576987,1stDEG.SEP
0.799212069,0.233921202,0.811147325,0.597934566,RND.PAIR
0.710933198,0.198273675,0.999693999,0.730819423,RND.PAIR
0.68772766,0.160856875,0.412737441,0.887345443,RND.PAIR
0.526770547,0.145809941,0.755722913,0.863864238,1stDEG.SEP
0.92282748,0.273116592,0.998960017,0.714335005,1stDEG.SEP
0.717495333,0.151824146,0.879226745,0.837879258,RND.PAIR
0.897115768,0.282989033,0.444445278,0.639082431,1stDEG.SEP
0.531403014,0.165352065,1,0.794552136,RND.PAIR
0.741197214,0.195227689,0.994652093,0.478910128,RND.PAIR
0.658986789,0.176673703,0.901508867,0.588323326,RND.PAIR
0.463970779,0.130838573,0.627585197,0.397442406,RND.PAIR
0.729485594,0.151510776,0.983537736,0.687447014,RND.PAIR
0.772376229,0.156484117,0.771736784,0.694058146,RND.PAIR
0.614757823,0.135371059,0.981298272,0.911188599,RND.PAIR
0.821859946,0.252992209,0.892717376,0.681159665,RND.PAIR
0.872178897,0.24279523,0.919058164,0.611944308,RND.PAIR
0.853470182,0.361261561,0.984667852,0.930647145,RND.PAIR
0.504287269,0.124747577,0.857436178,0.491594968,RND.PAIR
0.502531722,0.174183055,0.913604894,0.62027954,RND.PAIR
0.40378049,0.12484954,0.806612314,0.597264644,RND.PAIR
0.522751502,0.153727924,1,0.576842884,RND.PAIR
0.406471872,0.129859342,0.830963561,0.567848883,1stDEG.COH
0.610943326,0.284580592,1,0.457921309,RND.PAIR
0.524562639,0.143732989,0.885525818,0.487913787,RND.PAIR
0.415908679,0.168159149,0.859481617,0.677373313,RND.PAIR
0.437513909,0.150301955,0.957188088,0.569904336,1stDEG.SEP
0.733510077,0.214270492,0.961242883,0.711711974,1stDEG.SEP
0.621572068,0.183973711,0.582196956,0.711298785,RND.PAIR
0.751590146,0.234089551,0.851239191,0.971692364,RND.PAIR
0.578085769,0.162341772,0.702281895,0.770264985,RND.PAIR
0.493108746,0.121299949,0.967596241,0.479260453,RND.PAIR
0.652895316,0.237655389,0.793401819,0.445832714,RND.PAIR
0.561168016,0.152052615,0.477436122,0.478481411,1stDEG.SEP
0.896009803,0.248949446,0.976501042,0.776518134,RND.PAIR
0.6928333,0.211570795,0.982490303,0.45327811,RND.PAIR
0.591765497,0.18583198,1,0.72437125,RND.PAIR
0.696533948,0.223422451,0.867960046,0.570764008,RND.PAIR
0.822351131,0.253483817,0.895015865,0.89550402,RND.PAIR
0.811366706,0.290322754,0.988777839,0.871487278,RND.PAIR
0.70323148,0.294031727,0.818239402,0.905518834,RND.PAIR
0.604530782,0.204220876,0.998300393,0.777875502,RND.PAIR
0.545757068,0.214068397,0.43341675,0.706224315,RND.PAIR
0.782050945,0.221856659,0.80211188,0.595373486,RND.PAIR
0.590419156,0.15264717,0.922855087,0.742228317,RND.PAIR
0.626174389,0.215747557,0.55753687,0.71671491,1stDEG.SEP
0.794386644,0.205017824,0.993433374,0.407879078,1stDEG.SEP
0.866431484,0.315551114,0.98417183,0.931231109,1stDEG.SEP
0.625432906,0.153481168,0.806270711,0.567249613,RND.PAIR
0.794370693,0.260641923,0.864818018,0.697463569,RND.PAIR
0.779355378,0.142968966,0.497749532,0.794356782,RND.PAIR
0.402674364,0.11044867,0.76823011,0.201448597,1stDEG.SEP
0.523421213,0.160602505,0.363939969,0.420983534,1stDEG.COH
0.60856377,0.149232792,0.760590295,0.734059357,RND.PAIR
0.784051388,0.193994004,0.980935128,0.745584845,1stDEG.SEP
0.562210021,0.118182573,0.958579821,0.50641699,RND.PAIR
0.791233552,0.291587885,0.997158076,0.900341044,RND.PAIR
0.544288966,0.161700536,1,0.553273307,1stDEG.SEP
0.352909865,0.141721555,0.986887816,0.674528242,RND.PAIR
0.710858533,0.125911557,0.912130617,0.816697991,RND.PAIR
0.577796134,0.217226017,0.87854255,0.636566608,RND.PAIR
0.666039539,0.207566968,0.875955839,0.686994718,RND.PAIR
0.626239147,0.118078188,0.958371739,0.74899947,RND.PAIR
0.73956758,0.188963711,0.473008637,0.539823276,RND.PAIR
0.390778287,0.089943035,0.938318578,0.475288692,1stDEG.COH
0.685481011,0.139643394,1,0.557629411,RND.PAIR
0.743909066,0.206823657,0.964442257,0.466426124,1stDEG.SEP
0.834727985,0.241922641,0.726822624,0.624951269,RND.PAIR
0.700015255,0.180958914,0.740212311,0.430986073,1stDEG.SEP
0.49884527,0.141120703,0.455773333,0.349759546,RND.PAIR
0.53736158,0.14289011,0.879656704,0.728460793,1stDEG.COH
0.500609112,0.17961135,0.857319528,0.79337374,RND.PAIR
0.493841746,0.176586897,0.791176789,0.197769711,RND.PAIR
0.70840341,0.157705373,0.691294985,0.789113427,RND.PAIR
0.761363163,0.17215516,0.951247686,0.574389073,1stDEG.SEP
0.599556126,0.227564151,0.998572579,0.922936906,RND.PAIR
0.575783069,0.163277528,0.812406154,0.657831307,RND.PAIR
0.474913091,0.172389347,0.802985548,0.625318895,1stDEG.SEP
0.638023486,0.140027902,0.439619285,0.522838975,1stDEG.SEP
0.640998596,0.222965347,0.381497972,0.296132635,1stDEG.SEP
0.702756618,0.148857991,0.930986285,0.383187842,1stDEG.COH
0.45607691,0.126982321,0.389297951,0.557483319,1stDEG.COH
0.428695188,0.13812501,0.853122044,0.652123864,1stDEG.COH
0.73463292,0.254163718,0.959864746,0.511768384,RND.PAIR
0.522534957,0.163782165,0.957162807,0.598426776,1stDEG.COH
0.756618681,0.230791954,0.668861808,0.792345862,RND.PAIR
0.72543195,0.248450933,0.974860404,0.697296059,RND.PAIR
0.667549792,0.200125501,0.915298863,0.434986665,RND.PAIR
0.39743799,0.114755451,0.714173723,0.617425805,1stDEG.SEP
0.832342601,0.173164616,0.996750455,0.712860668,RND.PAIR
0.650649435,0.215570777,0.990418577,0.834790671,RND.PAIR
0.675607272,0.181951099,0.972856039,0.901276693,RND.PAIR
0.718027759,0.175596939,0.960199761,0.297202326,RND.PAIR
0.864594622,0.274911178,0.560177017,0.432401286,1stDEG.SEP
0.806839577,0.185377087,0.8142099,0.60136377,RND.PAIR
0.456958132,0.239880038,0.351389228,0.800839175,1stDEG.SEP
0.666526257,0.235054717,0.860579827,0.875695248,RND.PAIR
0.755501693,0.287537667,0.924454834,0.903837746,RND.PAIR
0.636010081,0.172535579,0.977197677,0.718082942,RND.PAIR
0.510645673,0.140828729,0.831958512,0.511993595,1stDEG.COH
0.514982258,0.128615638,0.728983331,0.660984835,1stDEG.COH
0.503480222,0.148829055,0.714906838,0.632258951,RND.PAIR
0.773363082,0.186777917,1,0.288669681,1stDEG.COH
0.654103512,0.212195529,0.055096498,0.710228165,1stDEG.COH
0.830974102,0.276502654,0.957714623,0.546840074,1stDEG.SEP
0.773329536,0.179799076,0.602562484,0.712554254,1stDEG.SEP
0.567154631,0.305722452,0.937986937,0.932039917,RND.PAIR
0.335248128,0.136553653,0.082532908,0.488928316,RND.PAIR
0.651656808,0.208916628,1,0.768852039,RND.PAIR
0.446718021,0.221654152,0.14521973,0.70880575,1stDEG.COH
0.519378407,0.118981002,0.98411135,0.661553587,RND.PAIR
0.573641365,0.115296607,0.679265915,0.710294398,RND.PAIR
0.489176178,0.148836642,0.672606761,0.440502965,RND.PAIR
0.73736731,0.191418868,0.860086468,0.720170792,RND.PAIR
0.635796684,0.199735061,0.994409467,0.598681043,RND.PAIR
0.826273946,0.282912222,0.848557158,0.693548485,1stDEG.SEP
0.393847407,0.19059868,0.806045951,0.30524894,1stDEG.COH
0.873940284,0.277340329,1,0.833700106,1stDEG.COH
0.668352966,0.196061672,0.944127009,0.642983428,RND.PAIR
0.704541558,0.267088385,0.773587503,0.948661676,RND.PAIR
0.803309746,0.331431846,0.511340035,0.835637886,RND.PAIR
0.555263279,0.141575119,0.307777772,0.811201231,RND.PAIR
0.599248174,0.178473478,0.905209001,0.419295477,RND.PAIR
0.600892139,0.178813272,0.403688743,0.790830489,RND.PAIR
0.609428695,0.218407546,0.974491367,0.710119078,RND.PAIR
0.569064522,0.197529335,0.923437667,0.512959297,RND.PAIR
0.605370046,0.249975707,0.96970739,0.611249428,RND.PAIR
0.611098764,0.166251453,0.956141981,0.470992404,RND.PAIR
0.878394013,0.308526905,0.974001773,0.414792016,RND.PAIR
0.486814174,0.126577641,0.845997984,0.273202501,1stDEG.COH
0.678037588,0.155145723,0.920483925,0.678486891,RND.PAIR
0.717515546,0.206253112,0.757261308,0.738133577,RND.PAIR
0.373760212,0.206070273,0.875768712,0.848091314,RND.PAIR
0.502579821,0.183980267,0.920159039,0.533148502,1stDEG.SEP
0.554083687,0.132243764,0.782508565,0.439777193,RND.PAIR
0.3617611,0.132966376,0.753774214,0.444655348,1stDEG.SEP
0.45387819,0.203304779,0.995090721,1,1stDEG.SEP
0.629853717,0.216909789,0.996091955,0.904370291,RND.PAIR
0.691106414,0.183527203,0.669624173,0.636962258,1stDEG.SEP
0.706883664,0.235889709,1,0.780232305,1stDEG.SEP
0.592072853,0.188582087,0.047711231,0.553233524,RND.PAIR
0.805260591,0.220084375,1,0.905170438,RND.PAIR
0.714325915,0.215353344,0.926423229,0.760914565,1stDEG.SEP
0.840449657,0.29431485,0.736570121,0.947684375,RND.PAIR
0.763420554,0.223499009,1,0.630028851,1stDEG.SEP
0.711245164,0.184917864,0.997638573,0.842372925,RND.PAIR
0.658718951,0.15995245,0.978558795,0.786179453,1stDEG.COH
0.526914324,0.177716309,1,0.591955656,RND.PAIR
0.699974957,0.170382274,0.900756323,0.531056384,1stDEG.SEP
0.725887834,0.190172912,0.930950891,0.629385556,RND.PAIR
0.753436478,0.178773399,1,0.627152349,RND.PAIR
0.507086697,0.129350092,0.950541949,0.620811144,RND.PAIR
0.824938342,0.196046266,0.540395631,0.710791995,RND.PAIR
0.688884866,0.159603997,0.877630131,0.589117047,RND.PAIR
0.79868635,0.298350657,0.921924898,0.907407119,RND.PAIR
0.849036166,0.300297355,0.989395526,0.968629939,RND.PAIR
0.565845706,0.105215579,0.393037079,0.580147132,RND.PAIR
0.487924246,0.155988632,0.929447937,0.483054531,RND.PAIR
0.399849723,0.157248136,0.739678563,0.765570204,1stDEG.COH
0.429802447,0.11043089,0.709575657,0.66300553,1stDEG.COH
0.359834605,0.127687207,0.765790882,0.544297306,1stDEG.COH
0.440355623,0.147914974,0.653634882,0.330038417,1stDEG.COH
0.614732348,0.156407813,0.977492728,0.564395828,RND.PAIR
0.640402249,0.172515819,0.814675878,0.889589254,1stDEG.COH
0.57114118,0.172091617,0.984458575,0.695119545,RND.PAIR
0.514033766,0.128010108,0.992429851,0.146744112,RND.PAIR
0.715728354,0.196567308,1,0.814066549,RND.PAIR
0.882085288,0.244271628,0.907059869,0.872621834,RND.PAIR
0.600186737,0.165755723,0.978177925,0.668598492,RND.PAIR
0.650670545,0.145791796,0.96020101,0.563497578,RND.PAIR
0.499566746,0.207991216,0.91924981,0.490846487,RND.PAIR
0.589738711,0.136421035,0.87942289,0.626509805,RND.PAIR
0.625209365,0.229235644,0.792211441,0.462561893,1stDEG.SEP
0.574303243,0.157403143,0.503597661,0.770175206,1stDEG.SEP
0.567580692,0.172107006,0.811420184,0.843360928,RND.PAIR
0.778684017,0.177133677,0.682105154,0.715202232,RND.PAIR
0.708424207,0.205720968,0.97262198,0.739918447,RND.PAIR
0.560616627,0.120051333,0.991515262,0.525530735,RND.PAIR
0.547866582,0.290986199,0.694396831,0.576638224,RND.PAIR
0.602431726,0.157643951,0.966736778,0.860035563,RND.PAIR
0.603878506,0.174736999,0.12950759,0.472524793,1stDEG.SEP
0.402391449,0.098688022,0.787071621,0.778000995,RND.PAIR
0.574308638,0.159245493,0.820375834,0.576947549,1stDEG.SEP
0.462158797,0.121240791,0.076175418,0.26050479,RND.PAIR
0.431767798,0.178717251,0.721544263,0.74334023,1stDEG.COH
0.649338423,0.193283839,0.663333285,0.740026083,1stDEG.COH
0.639540657,0.226207192,0.368492035,0.883821055,RND.PAIR
0.793135092,0.249186827,0.966057973,0.687330565,RND.PAIR
0.65556403,0.195369891,0.916363621,0.746193797,RND.PAIR
0.60522853,0.239767217,0.967348858,0.910671337,RND.PAIR
0.845993826,0.38031781,0.919575128,0.92446261,RND.PAIR
0.675066124,0.207000178,0.908755698,0.753427778,RND.PAIR
0.540365525,0.148360334,0.905604599,0.63148755,1stDEG.COH
0.826942199,0.17753858,0.731043477,0.855391436,1stDEG.SEP
0.676266809,0.202222486,0.950631483,0.43523305,1stDEG.SEP
0.48822464,0.118154598,0.793631641,0.550180349,1stDEG.SEP
0.498508902,0.178311715,0.733873848,0.845260774,RND.PAIR
0.603972702,0.192969226,0.724211988,0.756076524,RND.PAIR
0.884094279,0.411523652,0.995191902,0.931969604,RND.PAIR
0.72288112,0.230386627,0.141537419,0.474614523,RND.PAIR
0.823640641,0.235329081,0.992063819,0.68570558,RND.PAIR
0.717300104,0.182359601,0.770600561,0.747166297,RND.PAIR
0.74203169,0.153144205,0.925795914,0.714465775,RND.PAIR
0.381801205,0.148183175,0.980724159,0.581240214,1stDEG.COH
0.54935005,0.119914062,0.972152689,0.411558122,RND.PAIR
0.477678779,0.17464888,0.814422909,0.785071249,RND.PAIR
0.766162915,0.185351665,0.996857486,0.383171722,RND.PAIR
0.506994096,0.329502682,0.728842414,0.950741345,RND.PAIR
0.623909227,0.119159931,0.976935844,0.536628348,1stDEG.SEP
0.559794372,0.111246242,0.982838963,0.431712259,RND.PAIR
0.46969617,0.143759887,0.954122407,0.580492484,1stDEG.COH
0.425321515,0.13823618,0.422209131,0.49966328,1stDEG.COH
0.645382336,0.23080381,0.845047812,0.616800078,RND.PAIR
0.841667356,0.188996829,1,0.699423694,RND.PAIR
0.786935942,0.366495,0.517102499,0.921911857,1stDEG.SEP
0.571743718,0.131319963,0.477373341,0.667306896,1stDEG.SEP
0.688029993,0.212167491,0.949592114,0.575966251,1stDEG.COH
0.430591625,0.10168627,0.96985564,0.689907376,RND.PAIR
0.578864109,0.182604045,0.684676888,0.63408601,1stDEG.SEP
0.735064651,0.265321279,0.924253486,0.731284229,RND.PAIR
0.529241434,0.123394297,0.768383603,0.444513427,RND.PAIR
0.731010095,0.134004205,0.995314913,0.70557968,RND.PAIR
0.663349994,0.294542506,0.890877113,0.860688073,RND.PAIR
0.568175568,0.347186132,0.926780129,0.980603368,1stDEG.SEP
0.57371434,0.185698727,0.981602369,0.525175846,1stDEG.COH
0.569391424,0.301218375,0.814184792,0.895286074,RND.PAIR
0.800842656,0.256546133,0.877085578,0.975945433,1stDEG.SEP
0.751184317,0.167017506,0.85868669,0.566850949,RND.PAIR
0.615463704,0.154661885,0.927676008,0.71386051,RND.PAIR
0.450183632,0.159179336,0.888204965,0.376478813,1stDEG.COH
0.585875685,0.164732119,0.714990538,0.396408271,1stDEG.COH
0.745588137,0.113396169,0.932161495,0.601952267,1stDEG.COH
0.533917538,0.146936234,0.972035755,0.607246562,RND.PAIR
0.904352185,0.381128438,0.436092858,0.867617947,RND.PAIR
0.71761219,0.142772038,0.732266904,0.513968966,1stDEG.COH
0.802309813,0.181269686,0.997244673,0.808770812,RND.PAIR
0.640679226,0.15650609,0.421277108,0.235573179,1stDEG.SEP
0.849383285,0.303742627,0.897512086,0.529361436,RND.PAIR
0.524740432,0.148372684,0.979416104,0.790559357,RND.PAIR
0.780143567,0.325282017,0.976409111,0.955834582,RND.PAIR
0.479345324,0.104193019,0.419333538,0.35504582,RND.PAIR
0.956012075,0.298888914,0.864451497,0.948293151,RND.PAIR
0.472546952,0.168580893,0.979567413,0.384759726,RND.PAIR
0.6238236,0.187425803,0.996693656,0.454273649,1stDEG.COH
0.442446734,0.149858663,0.920492613,0.549039824,1stDEG.SEP
0.484583774,0.185315141,0.809409444,0.208569859,RND.PAIR
0.514620423,0.170261001,0.757321074,0.723707809,1stDEG.SEP
0.673090739,0.198512193,0.663432646,0.654184528,1stDEG.SEP
0.692357148,0.270881202,0.969581382,0.835630006,RND.PAIR
0.729631597,0.227203836,0.877169748,0.884178323,1stDEG.SEP
0.655455707,0.181301803,0.760754834,0.716882455,RND.PAIR
0.696852907,0.215773787,0.983444762,0.667016102,RND.PAIR
0.65267998,0.144486594,0.43004383,0.62102021,RND.PAIR
0.891274534,0.402483158,0.518136005,0.910989547,1stDEG.SEP
0.5039465,0.111750183,1,0.492377631,1stDEG.SEP
0.698587645,0.14102234,0.481055382,0.577785485,RND.PAIR
0.290762857,0.15274481,0.821241452,0.484164211,1stDEG.SEP
0.604908585,0.200769642,0.960534688,0.618351454,RND.PAIR
0.701318794,0.196866663,0.970357957,0.370229057,RND.PAIR
0.844127609,0.170698186,0.916888352,0.801596953,RND.PAIR
0.710411594,0.178593425,0.84412019,0.366101265,RND.PAIR
0.76821625,0.183585545,0.94806203,0.735544119,RND.PAIR
0.549694183,0.209238125,1,0.930927303,RND.PAIR
0.540512759,0.123569661,0.911437492,0.548229191,1stDEG.SEP
0.887269579,0.220374924,0.544396517,0.528692232,RND.PAIR
0.66918616,0.230889574,0.987213009,0.668357252,RND.PAIR
0.446630677,0.180145958,0.786567254,0.619194812,1stDEG.SEP
0.506838998,0.179272358,1,0.552140599,1stDEG.SEP
0.624875538,0.157888597,0.941813357,0.453523102,1stDEG.SEP
0.690959991,0.201514626,0.691034707,0.894440294,RND.PAIR
0.70636186,0.140536793,0.990081101,0.584556568,RND.PAIR
0.612531756,0.149587882,0.961795283,0.397127946,1stDEG.SEP
0.585885157,0.137174634,0.987820511,0.298631569,1stDEG.SEP
0.812070327,0.435402167,0.980221906,0.993138817,1stDEG.SEP
0.801349975,0.203339061,0.713723645,0.588765753,1stDEG.COH
0.658305522,0.188041921,0.684515542,0.725525878,1stDEG.COH
0.504105412,0.124778697,0.737969195,0.765478804,RND.PAIR
0.563981788,0.226561581,0.677256724,0.712758585,1stDEG.SEP
0.624155716,0.29804549,0.996976578,0.808728443,RND.PAIR
0.610622429,0.15349271,0.971260082,0.764507028,RND.PAIR
0.45518855,0.104053917,0.475129694,0.389164538,RND.PAIR
0.643398026,0.19090356,0.9637218,0.506727056,1stDEG.SEP
0.421413318,0.087996817,0.9637218,0.598628331,RND.PAIR
0.828844137,0.274235499,0.970545469,0.891805435,1stDEG.SEP
0.801781809,0.23722679,0.816960043,0.760895811,RND.PAIR
0.734262819,0.152433235,0.920818839,0.499217772,RND.PAIR
0.765892902,0.428818217,0.456867369,0.816802971,1stDEG.SEP
0.619846658,0.181412637,0.976654816,0.595261998,1stDEG.SEP
0.54558414,0.150081961,0.524488339,0.520250712,1stDEG.COH
0.721570089,0.178103205,0.919044384,0.448017852,RND.PAIR
0.334629699,0.155157337,0.606127807,0.354514698,1stDEG.COH
0.640760598,0.211776778,0.951981847,0.614717076,RND.PAIR
0.539972523,0.251271444,0.934947615,0.363610354,1stDEG.COH
0.632038581,0.277354371,0.678349616,0.562662912,RND.PAIR
0.733549259,0.245365572,0.669759795,0.428796865,1stDEG.SEP
0.628172497,0.22962489,0.685248652,0.862998507,RND.PAIR
0.846170526,0.287114892,1,0.93689245,1stDEG.COH
0.579668204,0.198661695,0.656553424,0.710140149,RND.PAIR
0.543682102,0.1485772,0.921002701,0.647742322,RND.PAIR
0.773658672,0.175491143,0.502318509,0.630873053,RND.PAIR
0.526775954,0.144339939,0.506878087,0.535863147,RND.PAIR
0.653152153,0.284629774,0.596731017,0.413927418,RND.PAIR
0.751447195,0.346656588,0.99423863,0.984238733,1stDEG.SEP
0.518829047,0.192466033,0.794060655,0.858207913,RND.PAIR
0.732254475,0.196922943,1,0.572875474,RND.PAIR
0.586903864,0.183295455,0.807945657,0.946207164,RND.PAIR
0.690661491,0.256167091,0.997933185,0.54408979,RND.PAIR
0.91604886,0.424445128,0.954341093,0.916257204,RND.PAIR
0.497452582,0.205068138,0.645672924,0.463871854,RND.PAIR
0.753494119,0.190302902,0.815845729,0.369389176,1stDEG.COH
0.829305496,0.264493542,1,0.733734534,RND.PAIR
0.672772009,0.133690146,0.79705219,0.699602833,1stDEG.COH
0.656914493,0.135565512,0.861570558,0.768105023,RND.PAIR
0.458111164,0.16786235,0.998789281,0.681760466,RND.PAIR
0.46380983,0.149549344,0.988576729,0.691930899,RND.PAIR
0.682287184,0.238941269,0.884825431,0.855523405,RND.PAIR
0.650936355,0.196899861,0.672110087,0.764684112,RND.PAIR
0.798619458,0.247389792,0.891767513,0.623286171,RND.PAIR
0.772891779,0.367263084,0.991538795,0.974042186,1stDEG.SEP
0.506910616,0.122909978,0.974875353,0.690887924,RND.PAIR
0.574470067,0.191700275,0.973890336,0.788640681,RND.PAIR
0.922005653,0.303543972,0.984216995,0.90093256,RND.PAIR
0.656904132,0.236827973,0.99202521,0.570581417,1stDEG.COH
0.570616127,0.14607944,0.495827668,0.521129807,RND.PAIR
0.901621146,0.259494639,1,0.558703297,RND.PAIR
0.587620539,0.183371853,0.990599203,0.847329743,1stDEG.COH
0.671126878,0.178606348,0.910356894,0.269286101,1stDEG.SEP
0.777647672,0.197558772,0.746690447,0.863902042,RND.PAIR
0.565001255,0.183823255,0.820167048,0.636813031,RND.PAIR
0.503530991,0.214174958,0.957650478,0.951806938,RND.PAIR
0.67815885,0.192007123,0.995039675,0.618872733,RND.PAIR
0.731289157,0.194822696,1,0.718653549,1stDEG.SEP
0.742173783,0.151835416,0.738341431,0.258356331,RND.PAIR
0.775555144,0.182605427,0.802465487,0.559835293,1stDEG.SEP
0.574476554,0.196051969,0.846387104,0.405714906,RND.PAIR
0.766351788,0.175198379,0.774955178,0.210344079,1stDEG.SEP
0.682790562,0.251644944,0.435256909,0.828354705,1stDEG.SEP
0.805437275,0.296318035,0.476286527,0.760175254,1stDEG.SEP
0.790725383,0.289489694,0.957601305,0.929527737,RND.PAIR
0.681624651,0.244052502,0.359304926,0.908913116,RND.PAIR
0.533856919,0.23221525,0.985647768,0.471258789,1stDEG.COH
0.638407891,0.125283318,0.689997901,0.456476897,1stDEG.COH
0.636689098,0.139867125,0.891271342,0.673382285,1stDEG.COH
0.732871065,0.202881562,0.637890288,0.844316567,1stDEG.COH
0.55271186,0.140311151,0.991182103,0.610344866,1stDEG.SEP
0.651992965,0.12533849,0.964089293,0.713004363,RND.PAIR
0.594797919,0.172070689,0.816047358,0.747474376,RND.PAIR
0.626673421,0.272664626,0.896645865,0.755098785,1stDEG.SEP
0.458749783,0.10823336,0.752280965,0.467953327,1stDEG.COH
0.674481425,0.156294884,0.866680046,0.678230929,1stDEG.COH
0.65034841,0.152812386,0.981607005,0.62082588,RND.PAIR
0.613057039,0.24661177,0.816646657,0.850890462,RND.PAIR
0.560228911,0.187195885,0.866201949,0.38419158,1stDEG.SEP
0.659110615,0.193488632,0.884667131,0.421783809,1stDEG.SEP
0.38883516,0.161348035,0.982781842,0.759565421,RND.PAIR
0.5599555,0.135753842,0.676666916,0.744021491,RND.PAIR
0.808763121,0.183534898,0.982164023,0.497832566,RND.PAIR
0.761156386,0.251731671,0.831294898,0.854834276,1stDEG.SEP
0.46063332,0.152132581,0.822550438,0.663527439,1stDEG.SEP
0.494516072,0.108701549,1,0.444082548,1stDEG.SEP
0.454583245,0.137781077,0.98360277,0.384302301,RND.PAIR
0.508766087,0.15894815,0.739210848,0.493467928,RND.PAIR
0.839856603,0.418018872,0.89648332,0.984662717,1stDEG.SEP
0.897818234,0.255681489,1,0.858868651,RND.PAIR
0.672847567,0.193858289,0.476496052,0.801423444,RND.PAIR
0.38630878,0.170809102,0.612097852,0.51218884,RND.PAIR
0.822839404,0.402494122,0.892601051,0.941065078,RND.PAIR
0.73154595,0.156287354,0.538748169,0.705937705,RND.PAIR
0.518028173,0.137195217,1,0.525812072,1stDEG.SEP
0.50556434,0.170138814,0.704151835,0.402420179,1stDEG.SEP
0.687022467,0.201796599,0.613458012,0.784936079,RND.PAIR
0.487521432,0.121566559,0.735401959,0.282522937,1stDEG.SEP
0.5108202,0.14951312,0.803646334,0.595128139,RND.PAIR
0.60023818,0.176083019,0.803844157,0.555055741,RND.PAIR
0.578036676,0.243169331,0.822023799,0.708004165,RND.PAIR
0.632976574,0.187401717,0.630845838,0.496306223,RND.PAIR
0.490313183,0.194057575,0.44145765,0.781017689,RND.PAIR
0.550137008,0.151445091,0.880201482,0.88578762,RND.PAIR
0.814661343,0.185718696,0.66913853,0.758633904,RND.PAIR
0.64910389,0.219378664,0.975537754,0.613537332,RND.PAIR
0.78864276,0.329874164,0.539893411,0.871199262,RND.PAIR
0.397464932,0.132068963,0.953812389,0.581795183,RND.PAIR
0.343498386,0.131613509,0.232274888,0.523062812,RND.PAIR
0.614854014,0.191478846,0.866039835,0.746526212,RND.PAIR
0.511284563,0.171957298,0.973575577,0.845872075,RND.PAIR
0.625314847,0.192448763,0.547076834,0.721938423,RND.PAIR
0.699456099,0.171121309,0.820734185,0.812544966,RND.PAIR
0.615588418,0.158299866,0.88916101,0.686821532,RND.PAIR
0.563797704,0.145532978,1,0.901489822,RND.PAIR
0.589664748,0.128262073,0.712526373,0.695858149,RND.PAIR
0.738373675,0.166218869,0.98240333,0.384665614,RND.PAIR
0.815759861,0.189654456,0.959773892,0.349132832,RND.PAIR
